stock_code,company_name,industry,address,market_type,market_cap_recent
A004770,써니전자,"N45203.전자장비와 기기, 부품",(27333) 충북 충주시 목행산단2로 59,코스피,56243781792
A004780,대륙제관,N15104.금속과 채광,(06224) 서울시 강남구 역삼로 221,코스닥,55899744485
A0047A0,TIGER 차이나테크TOP10,,,코스피,354443250000
A0047N0,PLUS 차이나AI테크TOP10,,,코스피,15050000000
A0047P0,RISE 테슬라고정테크100,,,코스피,17784000000
A0047R0,RISE 팔란티어고정테크100,,,코스피,38073750000
A004800,효성,N40000.금융,(04144) 서울시 마포구 마포대로 119,코스피,2254932822900
A004830,덕성,N15101.화학,(16677) 경기 수원시 영통구 신원로 25,코스피,76596800000
A004840,DRB동일,N25100.자동차 및 부품,(46329) 부산시 금정구 공단동로55번길 28,코스피,89685000000
A004870,티웨이홀딩스,N20102.건축 제품,"(05510) 서울시 송파구 올림픽로35다길 42, 18층",코스피,54771131096
A004890,동일산업,N15104.금속과 채광,(37862) 경북 포항시 남구 괴동로 112,코스피,95674731750
A0048J0,KODEX 미국머니마켓액티브,,,코스피,499511470000
A0048K0,KODEX 차이나휴머노이드로봇,,,코스피,233415000000
A004910,조광페인트,N20102.건축 제품,(46909) 부산시 사상구 삼덕로5번길 148,코스피,65664000000
A004920,씨아이테크,"N25203.섬유, 의류, 사치품","(05699) 서울시 송파구 양재대로 932, 가락몰 업무동 11층 동관",코스피,59962908981
A004960,한신공영,N20103.건설 및 엔지니어링,(17172) 경기 용인시 처인구 백암면 덕평로 82,코스피,90598596660
A004970,신라교역,N30202.식품,(05203) 서울시 강동구 고덕비즈밸리로6길 30,코스피,148000000000
A004980,성신양회,N15102.건축자재,(03162) 서울시 종로구 인사동5길 29,코스피,242709122700
A004990,롯데지주,N40201.다각화된 금융 서비스,(05551) 서울시 송파구 올림픽로 300,코스피,3320377351050
A0049K0,ACE 미국배당퀄리티채권혼합50,,,코스피,15190000000
A0049M0,ACE 미국배당퀄리티+커버드콜액티브,,,코스피,65453000000
A005010,휴스틸,N15104.금속과 채광,"(06179) 서울시 강남구 테헤란로 512, 14층",코스피,221100075125
A005030,부산주공,N25101.자동차 부품,(46031) 부산시 기장군 장안읍 신소재산단1로 10,코스피,38288532168
A005070,코스모신소재,N30301.가정용품,(27434) 충북 충주시 충주호수로 36,코스피,1710065765600
A005090,SGC에너지,N10101.에너지장비 및 서비스,(06792) 서울시 서초구 양재대로 246,코스피,328532792400
A0050E0,PLUS 미국AI에이전트,,,코스피,7286250000
A005110,한창,N45201.통신장비,"(47598) 부산시 연제구 중앙대로 1052, 501호",코스피,26467434378
A005160,동국산업,N15104.금속과 채광,(04522) 서울시 중구 다동길 46,코스닥,158393887440
A005180,빙그레,N30202.식품,(12253) 경기 남양주시 다산순환로 45,코스피,719544435900
A0051A0,KoAct 브로드컴밸류체인액티브,,,코스피,15230000000
A0051G0,SOL 미국원자력SMR,,,코스피,345612500000
A005250,녹십자홀딩스,N20105.복합기업,(16924) 경기 용인시 기흥구 이현로30번길 107,코스피,789133363800
A005290,동진쎄미켐,N45301.반도체 및 반도체장비,(22824) 인천시 서구 백범로 644,코스닥,1781512217100
A0052D0,TIGER 코리아배당다우존스,,,코스피,594925000000
A0052S0,1Q 미국S&P500미국채혼합50액티브,,,코스피,124260000000
A0052T0,1Q 중단기회사채(A-이상)액티브,,,코스피,110268270000
A005300,롯데칠성,N30201.음료,(06618) 서울시 서초구 서초대로70길 15,코스피,1097691977200
A005320,온타이드,"N25203.섬유, 의류, 사치품","(06228) 서울시 강남구 논현로 322, 6층",코스피,33640839480
A005360,모나미,N30301.가정용품,(16827) 경기 용인시 수지구 손곡로 17,코스피,37227694790
A005380,현대차,N25102.자동차,(06797) 서울시 서초구 헌릉로 12,코스피,55796491235000
A0053L0,TIGER 차이나휴머노이드로봇,,,코스피,403967000000
A0053M0,더제이 중소형포커스액티브,,,코스피,10595000000
A005420,코스모화학,N15101.화학,(06671) 서울시 서초구 반포대로 43,코스피,712856711680
A005430,한국공항,N20302.항공사,(07516) 서울시 강서구 양천로 13,코스피,185231767500
A005440,현대지에프홀딩스,N40000.금융,"(06181) 서울시 강남구 테헤란로98길 12, 13층",코스피,1323627515490
A005490,POSCO홀딩스,N15104.금속과 채광,(37859) 경북 포항시 남구 동해안로 6261,코스피,25412946928000
A005500,삼진제약,N35202.제약,(04054) 서울시 마포구 와우산로 121,코스피,278695000000
A005610,SPC삼립,N30202.식품,(15085) 경기 시흥시 공단1대로 101,코스피,446119765300
A005670,푸드웰,N30202.식품,(42705) 대구시 달서구 성서서로 121,코스닥,62700000000
A005680,삼영전자,N20104.전기장비,(13209) 경기 성남시 중원구 사기막골로 47,코스피,206000000000
A005690,파미셀,"N25203.섬유, 의류, 사치품","(06017) 서울시 강남구 언주로 874, 7층",코스피,1048496361080
A005710,대원산업,N25101.자동차 부품,(15597) 경기 안산시 단원구 원시로 179,코스닥,247063608000
A005720,넥센,N25101.자동차 부품,(50932) 경남 김해시 김해대로 2595,코스피,308948747290
A005740,크라운해태홀딩스,N40000.금융,(04352) 서울시 용산구 한강대로72길 3,코스피,102595167770
A005750,대림바스,N20102.건축 제품,(51565) 경남 창원시 성산구 공단로 52,코스피,75691969600
A0057H0,PLUS 미국S&P500미국채혼합50액티브,,,코스피,29783000000
A005800,신영와코루,"N25203.섬유, 의류, 사치품",(08590) 서울시 금천구 가산디지털1로 104,코스피,125100000000
A005810,풍산홀딩스,N40000.금융,(21106) 인천시 계양구 아나지로 156,코스피,541369314600
A005820,원림,"N25203.섬유, 의류, 사치품","(06724) 서울시 서초구 남부순환로 2495, 9층",코스피,31666026600
A005830,DB손해보험,N40301.보험,(06194) 서울시 강남구 테헤란로 432,코스피,9373920000000
A005850,에스엘,N25101.자동차 부품,(41514) 대구시 북구 검단공단로 32,코스피,1593184236000
A005860,한일사료,N30202.식품,(17096) 경기 용인시 기흥구 하갈로 127,코스닥,124909681450
A005870,휴니드,N45201.통신장비,(22013) 인천시 연수구 벤처로 87,코스피,108128674900
A005880,대한해운,N20303.해운회사,(03765) 서울시 서대문구 신촌역로 30,코스피,570940044460
A005930,삼성전자,N45301.반도체 및 반도체장비,(16677) 경기 수원시 영통구 삼성로 129,코스피,575388806018400
A005940,NH투자증권,N40203.캐피탈 시장,(07335) 서울시 영등포구 여의대로 108,코스피,7625769496600
A005950,이수화학,N15101.화학,(06575) 서울시 서초구 사평대로 84,코스피,243484004940
A005960,동부건설,N20103.건설 및 엔지니어링,"(06132) 서울시 강남구 테헤란로 137 (역삼동,코레이트타워)",코스피,132402245510
A005990,매일홀딩스,N30202.식품,"(03142) 서울시 종로구 종로1길 50, A동 (중학동,더케이트윈타워)",코스닥,143222734080
A006040,동원산업,N30202.식품,(06775) 서울시 서초구 마방로 68,코스피,2026392557400
A006050,국영지앤엠,N20102.건축 제품,"(06643) 서울시 서초구 서초중앙로 36, 7층",코스닥,42956044133
A006060,화승인더,N15101.화학,"(47540) 부산시 연제구 중앙대로 1079, 6층",코스피,217684200000
A006090,사조오양,N30202.식품,(06699) 서울시 서초구 남부순환로 2159,코스피,91023658740
A0060H0,TIGER 토탈월드스탁액티브,,,코스피,318240000000
A006110,삼아알미늄,N15104.금속과 채광,(17960) 경기 평택시 포승읍 평택항로 92,코스피,352350388200
A006120,SK디스커버리,"N10102.석유, 가스, 소모 연료",(13493) 경기 성남시 분당구 판교로 332,코스피,1146740937500
A006140,피제이전자,N35101.헬스케어 장비와 용품,"(14501) 경기 부천시 오정구 삼작로 22, 101동 601호",코스닥,76350000000
A0061Z0,RISE 단기특수은행채액티브,,,코스피,1325251200000
A006200,한국전자홀딩스,N40000.금융,(06775) 서울시 서초구 마방로10길 5,코스피,31638919936
A006220,제주은행,N40101.은행,(63083) 제주도 제주시 1100로 3351,코스피,479663688330
A006260,LS,N40200.다각화된 금융,(04386) 서울시 용산구 한강대로 92,코스피,6121270000000
A006280,녹십자,N35202.제약,(16924) 경기 용인시 기흥구 이현로30번길 107,코스피,1629103397200
A006340,대원전선,N20104.전기장비,(32401) 충남 예산군 고덕면 호음덕령길 92,코스피,271161716400
A006360,GS건설,N20103.건설 및 엔지니어링,(03159) 서울시 종로구 종로 33,코스피,1593527343800
A006370,대구백화점,N25503.복합소매,(41938) 대구시 중구 동성로 30,코스피,65362530440
A006380,카프로,N15101.화학,(44785) 울산시 남구 사평로 126,코스피,618539985360
A006390,한일현대시멘트,N15102.건축자재,(06654) 서울시 서초구 효령로 275,코스피,348091372720
A006400,삼성SDI,"N45203.전자장비와 기기, 부품",(17084) 경기 용인시 기흥구 공세로 150-20,코스피,25384441950000
A006490,인스코비,N50101.다양한 전기통신 서비스,"(08589) 서울시 금천구 디지털로 130, 613호 (가산동,남성프라자)",코스피,99324146313
A0064K0,KODEX 금액티브,,,코스피,232794900000
A006570,대림통상,N15104.금속과 채광,(03723) 서울시 서대문구 연희로 142,코스피,38823750000
A0065G0,KODEX 차이나테크TOP10,,,코스피,49807500000
A006620,동구바이오제약,"N35200.제약, 생명공학 및 생명과학","(05854) 서울시 송파구 법원로 114, B동 14층 (문정동,엠스테이트)",코스닥,155988156160
A006650,대한유화,N15101.화학,(03035) 서울시 종로구 자하문로 77,코스피,989950000000
A006660,삼성공조,N25101.자동차 부품,(51528) 경남 창원시 성산구 연덕로 176,코스피,121000815460
A0066W0,SOL 국제금,,,코스피,91767500000
A006730,서부T&D,"N25301.호텔, 레스토랑, 레저",(08055) 서울시 양천구 신정로 167,코스닥,569868499330
A006740,블루산업개발,N15105.종이와 임산물,(17706) 경기 평택시 진위면 서탄로 9,코스피,52018711844
A0067V0,TIGER 차이나글로벌리더스TOP3+,,,코스피,64044000000
A0067Y0,TIGER 차이나AI소프트웨어,,,코스피,28490000000
A006800,미래에셋증권,N40203.캐피탈 시장,(04539) 서울시 중구 을지로5길 26,코스피,13345403947200
A006840,AK홀딩스,N40201.다각화된 금융 서비스,(04051) 서울시 마포구 양화로 188,코스피,125586878280
A006880,신송홀딩스,N25501.판매업체,(07327) 서울시 영등포구 여의나루로 53-1,코스피,79489925760
A006890,태경케미컬,N15101.화학,(07570) 서울시 강서구 공항대로 467,코스피,96280000000
A0068M0,KODEX 미국S&P500버퍼6월액티브,,,코스피,57100000000
A006910,보성파워텍,N20104.전기장비,(27463) 충북 충주시 주덕읍 대창길 70,코스닥,247614312960
A006920,모헨즈,N15102.건축자재,(31213) 충남 천안시 동남구 풍세면 잔다리길 56,코스닥,32432400000
A006980,우성,N30202.식품,(34379) 대전시 대덕구 한밭대로 1027,코스피,50428800000
A0069M0,1Q 미국나스닥100,,,코스피,54427500000
A007070,GS리테일,N25501.판매업체,(06141) 서울시 강남구 논현로 508,코스피,1835182759250
A007110,일신석재,N15102.건축자재,"(05392) 서울시 강동구 성내로 19, 6층 (성내동,서경빌딩)",코스피,125557164810
A007120,미래아이앤지,N45100.소프트웨어 및 IT서비스,(06084) 서울시 강남구 삼성로 648,코스피,23131765008
A007160,사조산업,N30202.식품,(03740) 서울시 서대문구 통일로 107-39,코스피,245750000000
A0071M0,삼성스팩11호,N40201.다각화된 금융 서비스,"(06620) 서울시 서초구 서초대로74길 11 (서초동,삼성전자빌딩)",코스닥,11491200000
A007210,벽산,N20102.건축 제품,(04560) 서울시 중구 퇴계로 307,코스피,118141620000
A007280,한국특강,N15104.금속과 채광,(52002) 경남 함안군 칠서면 공단동길 98,코스피,101010909571
A0072R0,TIGER KRX금현물,,,코스피,846486500000
A0072Z0,KB제33호스팩,N40201.다각화된 금융 서비스,(07328) 서울시 영등포구 여의나루로 50,코스닥,15628070000
A007310,오뚜기,N30202.식품,(14060) 경기 안양시 동안구 흥안대로 405,코스피,1547022380000
A007330,푸른저축은행,N40102.저축과 모기지금융,(06530) 서울시 서초구 강남대로 581,코스닥,157766088000
A007340,DN오토모티브,N20104.전기장비,(50567) 경남 양산시 산막공단북11길 103,코스피,1380856414000
A007370,진양제약,N35202.제약,(06671) 서울시 서초구 효령로 231,코스닥,71862479200
A007390,네이처셀,"N35200.제약, 생명공학 및 생명과학","(07238) 서울시 영등포구 국회대로76길 10, 5층 (여의도동,기독교한국침례회총회빌딩)",코스닥,1759077028800
A0073X0,FOCUS 알리바바미국채커버드콜혼합,,,코스피,9830250000
A007460,에이프로젠,N15104.금속과 채광,"(13215) 경기 성남시 중원구 둔촌대로 545, B동 1층 (상대원동,한라시그마밸리)",코스피,231830741120
A0074K0,KoAct K수출핵심기업TOP30액티브,,,코스피,131342500000
A007530,와이엠,N15104.금속과 채광,(17960) 경기 평택시 포승읍 포승공단로118번길 118,코스닥,61755491025
A007540,샘표,N40201.다각화된 금융 서비스,(04557) 서울시 중구 충무로 2,코스피,146665800000
A007570,일양약품,N35202.제약,(17096) 경기 용인시 기흥구 하갈로 110,코스피,249067915200
A007590,동방아그로,N15101.화학,(08804) 서울시 관악구 남부순환로 2028,코스피,82931043930
A007610,선도전기,N20104.전기장비,(15655) 경기 안산시 단원구 시화벤처로 444,코스피,54000000000
A007660,이수페타시스,"N45203.전자장비와 기기, 부품",(42981) 대구시 달성군 논공읍 논공로53길 36,코스피,8155764230900
A007680,대원,N20103.건설 및 엔지니어링,(28443) 충북 청주시 흥덕구 직지대로435번길 15,코스닥,60105738780
A007690,국도화학,N15101.화학,(08588) 서울시 금천구 가산디지털2로 61,코스피,308848747200
A007700,F&F홀딩스,N40202.소비자 금융,(06138) 서울시 강남구 언주로 541,코스피,758818719800
A007720,소노스퀘어,N25501.판매업체,(25102) 강원 홍천군 서면 한치골길 262,코스닥,69653110950
A007770,한일화학,N15101.화학,(31702) 충남 당진시 석문면 산단3로6길 47,코스닥,29378700000
A007810,코리아써키트,"N45203.전자장비와 기기, 부품",(15428) 경기 안산시 단원구 강촌로139번길 9,코스피,628311976600
A007820,에스엠코어,N20106.기계,"(04637) 서울시 중구 후암로 110, 20층 (남대문로5가,서울시티타워)",코스닥,76830182910
A007860,서연,N40000.금융,(14055) 경기 안양시 동안구 부림로170번길 41-22,코스피,216718960120
